project_id,project_name,program_group,project_start_date,project_completion_date,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income,low_income_units,moderate_income,middle_income,other,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,senior_units,planned_tax_benefit
70454,BROOKLYN - 985 PACIFIC STREET_MIH70451,Multifamily Incentives Program,2022-01-21T00:00:00.000,2024-04-04T00:00:00.000,No,Non Prevailing Wage,0,7,7,0,4,0,18,0,18,69,0,421a
70466,PROJECT RENEWAL.225 E 45TH STREET.NEW PROVIDENCE,Multifamily Finance Program,2023-12-21T00:00:00.000,,No,Non Prevailing Wage,79,0,51,0,0,1,131,0,131,131,0,
70470,305 EAST 165TH STREET,Multifamily Incentives Program,2021-06-28T00:00:00.000,,No,Non Prevailing Wage,0,0,24,0,0,0,24,0,24,72,24,421a
70474,CONFIDENTIAL,Confidential,2020-11-10T00:00:00.000,2020-11-10T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
70476,CONFIDENTIAL,Confidential,2020-11-16T00:00:00.000,2020-11-16T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
70479,CONFIDENTIAL,Confidential,2020-11-20T00:00:00.000,2020-11-20T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
70480,CONFIDENTIAL,Confidential,2020-11-25T00:00:00.000,2020-11-25T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
70483,JERICHO.407-409 & 450 E 158TH ST,Multifamily Finance Program,2024-03-27T00:00:00.000,,No,Non Prevailing Wage,78,25,25,0,0,1,129,0,129,129,0,420c
70488,ENNIS FRANCIS III- MIXED INCOME,Multifamily Finance Program,2021-01-27T00:00:00.000,2023-05-30T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,34,0,34,0,34,34,0,
70489,CONFIDENTIAL,Confidential,2020-12-16T00:00:00.000,2020-12-16T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
70490,CONFIDENTIAL,Confidential,2020-12-16T00:00:00.000,2020-12-16T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
70493,TAINO TOWERS PHASE 3.HUDMF.FY23,Multifamily Finance Program,2023-06-23T00:00:00.000,,No,Non Prevailing Wage,502,86,39,1,26,2,656,0,656,656,49,Article XI
70496,1780 SHEEPSHEAD BAY ROAD,Multifamily Incentives Program,2020-10-02T00:00:00.000,2021-10-01T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,7,0,7,0,7,23,0,421a
70499,222 EAST 44TH STREET PHASE II,Multifamily Incentives Program,2020-10-01T00:00:00.000,2021-03-19T00:00:00.000,No,Non Prevailing Wage,0,0,0,16,0,0,16,0,16,429,0,421a
70500,33-29 103 STREET APARTMENTS,Multifamily Incentives Program,2020-10-05T00:00:00.000,2021-01-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,10,0,421a
70501,148 BLEECKER STREET APARTMENT,Multifamily Incentives Program,2020-10-13T00:00:00.000,2022-03-18T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,8,0,8,0,8,26,0,421a
70502,23-61 31ST STREET APARTMENTS,Multifamily Incentives Program,2020-10-26T00:00:00.000,2022-11-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,10,0,421a
70503,36-08 28TH AVENUE APARTMENTS,Multifamily Incentives Program,2020-10-27T00:00:00.000,2021-04-09T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,7,0,7,0,7,22,0,421a
70504,2278 BRONX PARK EAST,Multifamily Incentives Program,2020-10-27T00:00:00.000,2022-02-11T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,10,0,10,0,10,33,0,421a
70505,1027 REVEREND JAMES POLITE AVENUE APARTMENTS,Multifamily Incentives Program,2020-10-28T00:00:00.000,2021-04-09T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,18,0,421a
70506,2502 & 2506 NEWKIRK AVENUE,Multifamily Incentives Program,2020-10-29T00:00:00.000,2021-12-03T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,16,0,421a
70507,25-22 30TH DRIVE,Multifamily Incentives Program,2020-11-02T00:00:00.000,2021-12-17T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,10,0,10,0,10,31,0,421a
70508,27 BUCHANAN PLACE,Multifamily Incentives Program,2020-11-04T00:00:00.000,2021-01-08T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,8,0,8,0,8,25,0,421a
70509,834 PACIFIC STREET,Multifamily Incentives Program,2020-11-05T00:00:00.000,2022-07-15T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,34,0,34,0,34,113,0,421a
70510,3915 14TH AVENUE,Multifamily Incentives Program,2020-11-05T00:00:00.000,2022-06-16T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
70511,ROOSEVELT PARC APARTMENTS,Multifamily Incentives Program,2020-11-09T00:00:00.000,2022-03-04T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,47,0,47,0,47,154,0,421a
70512,260 GOLD STREET APARTMENTS,Multifamily Incentives Program,2020-11-10T00:00:00.000,2021-12-29T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,86,0,86,0,86,286,0,421a
70513,46 MELROSE STREET,Multifamily Incentives Program,2020-11-10T00:00:00.000,2023-08-10T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
70514,722 HINSDALE STREET APARMENTS,Multifamily Incentives Program,2020-11-10T00:00:00.000,2021-05-21T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
70515,CENTENNIAL ASTORIA APARTMENTS,Multifamily Incentives Program,2020-11-12T00:00:00.000,2021-10-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,14,0,14,0,14,45,0,421a
70516,312 BROADWAY,Multifamily Incentives Program,2020-11-13T00:00:00.000,2021-07-23T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,8,0,8,0,8,24,0,421a
70517,45-57 DAVIS STREET APARTMENTS,Multifamily Incentives Program,2020-11-16T00:00:00.000,2021-12-03T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,48,0,48,0,48,158,0,421a
70518,27-15 ASTORIA BOULEVARD APARTMENTS,Multifamily Incentives Program,2020-11-17T00:00:00.000,2021-01-15T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,20,0,421a
70519,91 FRANKLIN AVENUE APARTMENTS,Multifamily Incentives Program,2020-11-18T00:00:00.000,2021-06-17T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
70520,2265 HUGHES AVENUE APARTMENT,Multifamily Incentives Program,2020-11-20T00:00:00.000,2022-02-28T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,16,0,421a
70521,885 ROGERS PLAZA,Multifamily Incentives Program,2020-12-04T00:00:00.000,2022-01-28T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,32,0,32,0,32,105,0,421a
70522,855 DEKALB AVENUE APARTMENTS,Multifamily Incentives Program,2020-12-04T00:00:00.000,2021-03-05T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,20,0,421a
70523,37-56 103RD STREET,Multifamily Incentives Program,2020-12-11T00:00:00.000,2022-10-07T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,2,0,2,0,2,6,0,421a
70524,61 TROUTMAN STREET,Multifamily Incentives Program,2020-12-11T00:00:00.000,2021-11-12T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
70525,1225 42ND STREET,Multifamily Incentives Program,2020-12-14T00:00:00.000,2021-12-17T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,2,0,2,0,2,6,0,421a
70526,586 & 596 EAST 32ND STREET APARTMENTS,Multifamily Incentives Program,2020-12-14T00:00:00.000,2021-07-23T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,15,0,421a
70527,2633 OCEAN AVENUE APARTMENTS,Multifamily Incentives Program,2020-12-16T00:00:00.000,2021-09-10T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,18,0,18,0,18,60,0,421a
70529,629 EAST 222ND STREET APARTMENTS,Multifamily Incentives Program,2020-12-16T00:00:00.000,2021-07-23T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
70530,MHANY STELLA HEIGHTS LLC.PLP.FY24,Multifamily Finance Program,2023-12-27T00:00:00.000,,No,Non Prevailing Wage,23,55,0,5,0,0,83,0,83,83,0,Article XI
70531,2001 ARTHUR AVENUE APARTMENTS,Multifamily Incentives Program,2020-12-17T00:00:00.000,2022-05-13T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,14,0,14,0,14,45,0,421a
70532,21-59 44TH DRIVE,Multifamily Incentives Program,2022-06-13T00:00:00.000,2023-03-31T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,20,0,421a
70533,53-08 102 STREET,Multifamily Incentives Program,2020-12-22T00:00:00.000,2023-07-18T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,7,0,421a
70534,2317 CAMBRELEND AVENUE APARTMENTS,Multifamily Incentives Program,2020-12-24T00:00:00.000,2022-04-15T00:00:00.000,No,Non Prevailing Wage,0,0,0,25,0,0,25,0,25,50,0,421a
70535,OUR LADY OF LORETTO,Multifamily Incentives Program,2019-02-08T00:00:00.000,,No,Non Prevailing Wage,40,54,41,0,0,1,136,0,136,136,40,420c
70536,909 EAST TREMONT,Multifamily Incentives Program,2019-02-18T00:00:00.000,,No,Non Prevailing Wage,15,0,103,0,0,1,119,0,119,119,0,420c
70537,2050 GRAND CONCOURSE,Multifamily Incentives Program,2019-11-27T00:00:00.000,,No,Non Prevailing Wage,28,0,67,0,0,1,96,0,96,96,0,420c
70538,VITAL BROOKLYN-BROOKDALE,Multifamily Incentives Program,2020-03-31T00:00:00.000,,No,Non Prevailing Wage,10,55,94,0,0,1,160,0,160,160,0,420c
70539,NUL 125TH STREET,Multifamily Incentives Program,2020-07-30T00:00:00.000,2021-05-08T00:00:00.000,No,Non Prevailing Wage,18,68,84,0,0,1,171,0,171,171,0,
70540,VITAL BROOKLYN HERKIMER,Multifamily Incentives Program,2020-10-22T00:00:00.000,,No,Non Prevailing Wage,57,35,28,0,0,1,121,0,121,121,0,420c
70542,FORT SCHUYLER HOUSES,Multifamily Incentives Program,2017-12-27T00:00:00.000,,No,Non Prevailing Wage,0,0,138,0,0,1,139,0,139,139,138,420c
70543,SEAVIEW TOWERS,Multifamily Finance Program,2020-10-21T00:00:00.000,,No,Non Prevailing Wage,0,0,403,0,57,2,462,0,462,462,0,
70562,253 MOTHER GASTON_MIH70552,Multifamily Incentives Program,2023-02-01T00:00:00.000,2024-02-01T00:00:00.000,No,Non Prevailing Wage,0,2,2,1,0,0,5,0,5,19,0,421a
70566,23-81 21ST STREET,Multifamily Incentives Program,2020-11-16T00:00:00.000,2022-10-07T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,10,0,421a
70567,THE COVE 43-12 HUNTER STREET,Multifamily Incentives Program,2020-10-01T00:00:00.000,2022-09-02T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,37,0,37,0,37,123,0,421a
70568,31 AINSLIE STREET APARTMENTS,Multifamily Incentives Program,2020-08-04T00:00:00.000,2020-08-04T00:00:00.000,No,Non Prevailing Wage,0,0,15,0,0,0,15,0,15,15,0,421a
70569,24 WILSON AVENUE,Multifamily Incentives Program,2020-11-16T00:00:00.000,2021-07-16T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,16,0,421a
70577,2916 WEST 16TH STREET,Multifamily Incentives Program,2021-11-19T00:00:00.000,,No,Non Prevailing Wage,0,0,93,0,46,0,139,0,139,463,0,421a
70584,VERMONT_EAST NEW YORK.YR15.FY23,Multifamily Finance Program,2023-04-28T00:00:00.000,2023-04-28T00:00:00.000,Yes,Non Prevailing Wage,15,58,1,0,0,0,74,0,74,74,6,420c
70589,NEW SENATE RESIDENCES.YR15.FY24,Multifamily Finance Program,2024-06-24T00:00:00.000,,No,Non Prevailing Wage,30,9,93,8,0,1,141,0,141,141,140,420c
70606,80 SCARBORO,Multifamily Incentives Program,2021-06-29T00:00:00.000,,No,Non Prevailing Wage,0,0,28,0,0,0,28,0,28,103,28,421a
70607,71-82 PARSONS BLVD,Multifamily Incentives Program,2021-06-17T00:00:00.000,2023-07-14T00:00:00.000,No,Non Prevailing Wage,0,0,24,0,0,0,24,0,24,94,24,421a
70628,101 - 103 - 105 LIBERTY,Multifamily Incentives Program,2021-06-30T00:00:00.000,2023-12-04T00:00:00.000,No,Non Prevailing Wage,0,6,6,3,0,0,15,0,15,58,10,
70633,2528 GRAND AVENUE,Multifamily Incentives Program,2021-06-22T00:00:00.000,,No,Non Prevailing Wage,0,0,27,0,0,0,27,0,27,59,27,421a
70648,3300 PALMER AVE.HPO.FY23,Multifamily Finance Program,2022-09-29T00:00:00.000,2022-09-29T00:00:00.000,No,Non Prevailing Wage,0,0,46,74,14,1,135,0,135,135,20,Article XI
70650,BRIGHTON HOUSE.HRP.FY24,Multifamily Finance Program,2024-06-27T00:00:00.000,,No,Non Prevailing Wage,25,167,0,0,0,1,0,193,193,193,0,
70651,DENNIS LANE.HRP.FY24,Multifamily Finance Program,2024-06-28T00:00:00.000,,No,Non Prevailing Wage,0,280,0,0,0,1,0,281,281,281,0,
70652,ROCHDALE VILLAGE.HRP.FY21,Multifamily Finance Program,2021-06-28T00:00:00.000,,No,Non Prevailing Wage,13,5213,634,0,0,0,0,5860,5860,5860,0,
70653,29-10 21ST STREET,Multifamily Incentives Program,2022-11-22T00:00:00.000,,No,Non Prevailing Wage,0,0,8,0,0,0,8,0,8,28,0,421a
70658,278 8TH AVENUE,Multifamily Incentives Program,2021-06-28T00:00:00.000,2024-03-21T00:00:00.000,No,Non Prevailing Wage,0,19,25,0,0,0,44,0,44,190,44,421a
70659,CONFIDENTIAL,Confidential,2021-01-12T00:00:00.000,2021-01-12T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
70663,CONFIDENTIAL,Confidential,2021-01-21T00:00:00.000,2021-01-21T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
70665,CONFIDENTIAL,Confidential,2021-01-29T00:00:00.000,2021-01-29T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
70666,CONFIDENTIAL,Confidential,2021-01-21T00:00:00.000,2021-01-21T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
70668,116-09 GROSVENOR LANE,Multifamily Incentives Program,2021-06-29T00:00:00.000,,No,Non Prevailing Wage,0,0,12,0,17,0,29,0,29,55,12,421a
70670,TILDEN TOWERS II.PLP.FY24,Multifamily Finance Program,2024-06-20T00:00:00.000,,No,Non Prevailing Wage,0,266,0,0,0,0,0,266,266,266,0,Article II
70700,SHORE FRONT HDFC.YR15.FY24,Multifamily Finance Program,2024-06-20T00:00:00.000,,No,Prevailing Wage,23,22,30,0,0,0,75,0,75,75,14,420c
70724,1042 PRESIDENT STREET,Multifamily Incentives Program,2021-06-30T00:00:00.000,2023-08-25T00:00:00.000,No,Non Prevailing Wage,0,0,18,0,0,0,18,0,18,55,18,421a
70725,BROADWAY TRIANGLE SITE C,Multifamily Finance Program,2022-06-30T00:00:00.000,,No,Non Prevailing Wage,28,28,83,0,0,1,140,0,140,140,0,420c
70729,883 BRYANT AVENUE,Multifamily Incentives Program,2021-06-30T00:00:00.000,,No,Non Prevailing Wage,0,0,40,0,0,0,40,0,40,40,40,421a
70731,100 FLATBUSH AVENUE (PHASE 1),Multifamily Incentives Program,2021-12-23T00:00:00.000,,No,Non Prevailing Wage,0,18,18,9,0,0,45,0,45,441,0,421a
70732,BRONX 1245 EDWARD L. GRANT HIGHWAY_MIH70669,Multifamily Incentives Program,2022-01-19T00:00:00.000,,No,Non Prevailing Wage,0,11,16,0,6,0,33,0,33,110,0,421a
70738,1457 FLATBUSH AVENUE,Multifamily Incentives Program,2022-05-02T00:00:00.000,2023-12-05T00:00:00.000,No,Non Prevailing Wage,0,0,16,0,0,0,16,0,16,71,0,421a
70739,2700 ATLANTIC AVENUE,Multifamily Incentives Program,2023-04-27T00:00:00.000,,No,Non Prevailing Wage,0,23,23,11,0,0,57,0,57,227,0,421a
70743,585 ARGYLE ROAD,Multifamily Incentives Program,2023-06-28T00:00:00.000,,No,Non Prevailing Wage,0,0,6,0,0,0,6,0,6,29,0,421a
70744,1760 BOONE AVENUE,Multifamily Incentives Program,2021-12-09T00:00:00.000,,No,Non Prevailing Wage,0,0,18,0,0,0,18,0,18,88,0,421a
70746,TIVOLI TOWERS,Multifamily Finance Program,2022-06-30T00:00:00.000,,No,Non Prevailing Wage,42,46,154,78,0,1,321,0,321,321,58,Article II
70748,CONFIDENTIAL,Confidential,2021-02-09T00:00:00.000,2021-02-09T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
70749,CONFIDENTIAL,Confidential,2021-02-09T00:00:00.000,2021-02-09T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
70751,CONFIDENTIAL,Confidential,2021-02-18T00:00:00.000,2021-02-18T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
70752,CONFIDENTIAL,Confidential,2021-02-18T00:00:00.000,2021-02-18T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
70759,CONFIDENTIAL,Confidential,2021-02-25T00:00:00.000,2021-02-25T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
70760,CONFIDENTIAL,Confidential,2021-02-26T00:00:00.000,2021-02-26T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
70766,CONFIDENTIAL,Confidential,2021-07-12T00:00:00.000,2021-08-20T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
70793,2749 LINDEN BLVD,Multifamily Incentives Program,2021-06-24T00:00:00.000,,No,Non Prevailing Wage,0,0,86,0,0,0,86,0,86,343,86,421a
70794,250 WINTHROP STREET,Multifamily Incentives Program,2021-06-30T00:00:00.000,,No,Non Prevailing Wage,0,0,26,0,0,0,26,0,26,49,26,421a
70796,661 MANIDA STREET,Multifamily Incentives Program,2021-06-22T00:00:00.000,2022-12-16T00:00:00.000,No,Non Prevailing Wage,0,0,32,0,0,0,32,0,32,56,32,421a
70797,2224 CROPSEY AVENUE,Multifamily Incentives Program,2021-06-30T00:00:00.000,,No,Non Prevailing Wage,0,0,107,0,0,0,107,0,107,107,107,421a
70798,44-14 DOUGLASTON PARKWAY,Multifamily Incentives Program,2021-06-29T00:00:00.000,,No,Non Prevailing Wage,0,0,14,0,0,0,14,0,14,48,14,421a
70800,1353 CASTLE HILL AVENUE,Multifamily Incentives Program,2021-06-25T00:00:00.000,,No,Non Prevailing Wage,0,0,10,0,0,0,10,0,10,50,10,421a
70801,550 TENTH AVENUE,Multifamily Incentives Program,2021-11-15T00:00:00.000,,No,Non Prevailing Wage,0,0,47,0,66,0,113,0,113,453,0,421a
70802,CONFIDENTIAL,Confidential,2021-03-16T00:00:00.000,2021-04-24T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
70805,597 MARCY AVENUE,Multifamily Incentives Program,2022-06-02T00:00:00.000,,No,Non Prevailing Wage,0,0,4,0,0,0,4,0,4,20,0,421a
70806,1718 PRESIDENT STREET,Multifamily Incentives Program,2021-06-29T00:00:00.000,,No,Non Prevailing Wage,0,0,10,0,0,0,10,0,10,46,10,421a
70812,3184 WEBSTER AVENUE,Multifamily Incentives Program,2022-02-15T00:00:00.000,,No,Non Prevailing Wage,0,0,30,0,0,0,30,0,30,70,0,421a
70813,406 REMSEN AVENUE,Multifamily Incentives Program,2021-06-30T00:00:00.000,,No,Non Prevailing Wage,0,0,26,0,0,0,26,0,26,95,26,421a
70815,132-77 METROPOLITAN AVENUE,Multifamily Incentives Program,2021-06-28T00:00:00.000,,No,Non Prevailing Wage,0,0,13,0,0,0,13,0,13,40,13,421a
70816,GODDARD. 235 W 107TH STREET. STEPHAN RUSSO RESIDENCE,Multifamily Finance Program,2023-03-10T00:00:00.000,,No,Non Prevailing Wage,54,0,14,0,0,1,69,0,69,69,0,420c
70836,3554 CARLISLE PLACE,Multifamily Incentives Program,2021-01-04T00:00:00.000,2021-10-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,4,0,4,0,4,11,0,421a
70837,648 MIDWOOD STREET APARTMENTS,Multifamily Incentives Program,2021-01-11T00:00:00.000,2022-03-25T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,10,0,421a
70838,1 UNION SQUARE SOUTH APARTMENTS,Multifamily Incentives Program,2021-03-12T00:00:00.000,2024-01-09T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,12,0,12,0,12,240,0,421a
70839,605 HART STREET APARTMENTS,Multifamily Incentives Program,2021-01-22T00:00:00.000,2023-06-09T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,17,0,17,0,17,56,0,421a
70840,5 POINTZ LIC,Multifamily Incentives Program,2021-02-24T00:00:00.000,2023-10-04T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,337,0,337,0,337,1122,0,421a
70841,2741 FULTON STREET APARTMENTS,Multifamily Incentives Program,2021-01-15T00:00:00.000,2022-04-01T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,10,0,421a
70842,898 BUSHWICK AVENUE APARTMENTS,Multifamily Incentives Program,2021-01-19T00:00:00.000,2021-08-10T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
70843,2848 WEST 15TH STREET APARTMENTS,Multifamily Incentives Program,2021-01-20T00:00:00.000,2022-01-19T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,20,0,421a
70844,465 WEST 163 STREET,Multifamily Incentives Program,2021-01-20T00:00:00.000,2022-08-25T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,16,0,421a
70845,2655 EAST 23RD STREET APARTMENTS,Multifamily Incentives Program,2021-01-20T00:00:00.000,2022-01-10T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,4,0,4,0,4,11,0,421a
70846,1381 BERGEN STREET APARTMENTS,Multifamily Incentives Program,2021-01-21T00:00:00.000,2021-11-19T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
70847,1825 EASTERN PARKWAY,Multifamily Incentives Program,2021-02-11T00:00:00.000,2021-10-29T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,9,0,421a
70848,329 BROADWAY APARTMENTS,Multifamily Incentives Program,2021-01-21T00:00:00.000,2022-04-29T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,19,0,19,0,19,63,0,421a
70849,1893 CROTONA AVENUE APARTMENTS,Multifamily Incentives Program,2021-02-03T00:00:00.000,2022-04-01T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,9,0,9,0,9,28,0,421a
70850,2266 PACIFIC STREET,Multifamily Incentives Program,2021-02-12T00:00:00.000,2021-11-12T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,9,0,421a
70851,1634 CHURCH AVENUE APARTMENTS,Multifamily Incentives Program,2021-02-03T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,15,0,15,0,15,48,0,421a
70852,2010 WALTON AVENUE,Multifamily Incentives Program,2021-02-12T00:00:00.000,2022-04-20T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,13,0,13,0,13,43,0,421a
70853,770 & 774 LEXINGTON AVENUE APARTMENTS,Multifamily Incentives Program,2021-02-04T00:00:00.000,2022-10-18T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,20,0,421a
70854,1533 EAST 19TH STREET,Multifamily Incentives Program,2021-02-18T00:00:00.000,2022-07-01T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,17,0,17,0,17,56,0,421a
70855,3214 CRUGER AVENUE,Multifamily Incentives Program,2021-02-22T00:00:00.000,2021-05-28T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
70856,142 LENOX ROAD,Multifamily Incentives Program,2021-02-04T00:00:00.000,2022-04-20T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,16,0,421a
70857,2115 BURR AVENUE APARTMENTS,Multifamily Incentives Program,2021-02-24T00:00:00.000,2021-10-29T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,7,0,7,0,7,22,0,421a
70858,THE ASTOR LIC,Multifamily Incentives Program,2021-02-05T00:00:00.000,2022-11-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,43,0,43,0,43,143,0,421a
70859,26 LAWTON STREET,Multifamily Incentives Program,2021-02-24T00:00:00.000,2021-11-19T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,7,0,421a
70860,177 & 185 VERONICA PLACE,Multifamily Incentives Program,2021-02-25T00:00:00.000,2022-09-16T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,16,0,421a
70861,352 RUTLAND ROAD APARTMENTS,Multifamily Incentives Program,2021-02-08T00:00:00.000,2021-04-09T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,2,0,2,0,2,6,0,421a
70862,522 GRAND STREET APARTMENTS,Multifamily Incentives Program,2021-02-09T00:00:00.000,2022-10-03T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,10,0,421a
70863,345 EAST 94TH STREET APARTMENTS,Multifamily Incentives Program,2021-02-09T00:00:00.000,2023-06-07T00:00:00.000,No,Non Prevailing Wage,0,0,0,11,0,0,11,0,11,208,0,421a
70864,582 EAST 138 STREET APARTMENTS,Multifamily Incentives Program,2021-03-02T00:00:00.000,2022-08-25T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,2,0,2,0,2,6,0,421a
70865,86-15 ROCKAWAY BOULEVARD APARTMENTS,Multifamily Incentives Program,2021-03-02T00:00:00.000,2022-06-24T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,20,0,421a
70866,776 FRANKLIN AVENUE APARTMENTS,Multifamily Incentives Program,2021-03-05T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,10,0,421a
70867,2625 GRAND AVENUE APARTMENTS,Multifamily Incentives Program,2021-03-11T00:00:00.000,2022-03-25T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,17,0,421a
70868,2720 CLAFLIN AVENUE,Multifamily Incentives Program,2021-03-16T00:00:00.000,2021-10-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,15,0,421a
70869,948 & 954 HERKIMER STREET APARTMENTS,Multifamily Incentives Program,2021-03-18T00:00:00.000,2022-05-20T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,4,0,4,0,4,12,0,421a
70870,560 19TH STREET,Multifamily Incentives Program,2021-03-19T00:00:00.000,2021-12-30T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,9,0,421a
